2.300000000000000266e+00 2.361060132861047267e-01 1.409396579102942804e-01 2.158750075020325621e-01 1.902600201732132235e-01 1.927871438165409124e-01 1.960497872523733753e-01 1.910337766001648785e-01 1.930947483957897171e-01 1.932730693225731267e-01
2.400000000000000355e+00 1.243038078437097571e-01 2.690794802163583022e-01 1.923389118613609283e-01 2.009252441552756563e-01 1.896507048892268343e-01 1.994476353418111747e-01 1.946191213173658896e-01 1.996470507167033281e-01 2.007711944921775904e-01
2.500000000000000000e+00 1.393801439530163999e-01 2.090404663631782178e-01 1.754366072073800520e-01 1.834639166910122798e-01 2.159146263219762218e-01 2.026554745905551624e-01 2.008170670340192476e-01 2.054169297227668445e-01 2.051858543897494558e-01
2.600000000000000089e+00 4.292710726518928488e-01 2.493970480947096113e-01 1.288923183721471799e-01 1.983149910681369088e-01 2.049404124710194341e-01 2.085711838488878145e-01 2.108469919233617040e-01 2.099264513690786149e-01 2.090307585625347797e-01
2.700000000000000178e+00 2.852968773184011431e-01 2.459703651855439099e-01 2.657190583161985753e-01 2.263290609114241569e-01 2.103099805017147605e-01 2.140609001895391605e-01 2.044634413410312823e-01 2.091235311509150041e-01 2.105568787624831906e-01
2.800000000000000266e+00 -6.875109661727268895e-02 1.721286625007625859e-01 1.483215154104747524e-01 1.993695033224473223e-01 2.042497764454619391e-01 2.024985010054356493e-01 2.084256891061821160e-01 2.071726591097615977e-01 2.069221572625552230e-01
2.900000000000000355e+00 9.331949195439211142e-02 1.330833638125883955e-01 1.653621461960642636e-01 1.962066756553294822e-01 1.928152370814467942e-01 2.000023886999086065e-01 2.006571011437673635e-01 2.017987861472804456e-01 2.032728600501962635e-01
3.000000000000000000e+00 9.828421239068046988e-02 1.437081143227236235e-01 1.733251130539634199e-01 1.990098798184362638e-01 2.120508541365475896e-01 1.833532569887028341e-01 1.935107707510982933e-01 1.959257461384673882e-01 1.948870537920809609e-01
3.100000000000000089e+00 1.893465638868885026e-01 2.605641646417650170e-01 1.820544359790291777e-01 1.943108842984488938e-01 1.877192372527818620e-01 1.930318718946142098e-01 1.880317458352241122e-01 1.832680060794840970e-01 1.850173017471766213e-01
3.200000000000000178e+00 8.376834206147681927e-03 1.764426246883967209e-01 1.448458217380265423e-01 1.919106696741656737e-01 1.854353313133164649e-01 1.778299990748020420e-01 1.733251148760201754e-01 1.735707926139484769e-01 1.724748172533755453e-01
3.300000000000000266e+00 1.289176504481099605e-01 2.036676694054398440e-01 2.119708079594207484e-01 1.492345882730037876e-01 1.521615822632804982e-01 1.438432299920742174e-01 1.599489299452762636e-01 1.527287889984447755e-01 1.559966288202218054e-01
3.400000000000000355e+00 2.885133791996475350e-01 9.526959575790631962e-02 1.345989190288827964e-01 1.326149835336136451e-01 1.276572240377224221e-01 1.388032131363045596e-01 1.328841359509618791e-01 1.352638440986653201e-01 1.358711343562317153e-01
3.500000000000000000e+00 2.897913368241694654e-02 6.242527824450359170e-02 1.266673458819247977e-01 1.212675084580322749e-01 1.120449750163162034e-01 1.255040963759734840e-01 1.158871130750382117e-01 1.138769996667367695e-01 1.127040418483091916e-01
3.600000000000000089e+00 -3.225374479385713367e-02 4.302986976807372799e-02 8.006448966036779080e-02 8.023361571349364729e-02 9.523558503003576314e-02 8.495605151331259153e-02 9.174919687935928492e-02 9.239274349596486580e-02 8.826986557552964074e-02
3.700000000000000178e+00 1.946284937389552994e-02 -1.058738157855631801e-01 4.962767837151929595e-02 7.753890024224599498e-02 6.651572393066405853e-02 5.888031155250121607e-02 6.040204248113019425e-02 6.112150649173275774e-02 5.937708756724133924e-02
3.800000000000000266e+00 -1.137831850636616127e-01 7.914288216994155856e-02 1.487614264163575339e-02 4.658761783398242262e-02 3.512998372777898642e-02 2.029986655339628687e-02 2.752825772620730652e-02 2.809543623658626241e-02 2.958949494861752225e-02
3.900000000000000355e+00 -9.664448618682176806e-02 2.103707463717752191e-02 -5.931301145953117582e-02 1.919579848097448596e-02 9.921747951314605074e-03 2.391669572756806306e-03 -3.472055011371794932e-03 -3.086179758959540272e-03 -1.432547232587481553e-03
4.000000000000000000e+00 1.682007970626500648e-02 -4.024300208345617247e-02 -1.046757181266639164e-01 -5.119074138782454125e-02 -1.090728976579133716e-02 -3.566383428270648859e-02 -4.077193472109921085e-02 -3.743087604715952116e-02 -3.774170618669595717e-02
4.100000000000000533e+00 -1.260807955922270129e-01 1.003649324844547996e-02 -2.694523938360262466e-02 -6.057214236936347973e-02 -8.322924714169771532e-02 -6.922453074851554755e-02 -7.236701656253045900e-02 -7.262541943698402891e-02 -7.492388619802506367e-02
4.200000000000000178e+00 -1.527988806997102600e-01 -2.960873210023082236e-02 -1.003141065364239470e-01 -1.259793715119167379e-01 -1.165055345224062094e-01 -1.166631135704268574e-01 -1.198867472370599430e-01 -1.151868049594119009e-01 -1.151193777950533376e-01
4.299999999999999822e+00 -3.462062538685419799e-01 -1.490713625153030353e-01 -2.014456935531948600e-01 -1.337339842500216980e-01 -1.623739809386012534e-01 -1.512872863025242209e-01 -1.534854518306185689e-01 -1.573040955035136523e-01 -1.566202984434018064e-01
4.400000000000000355e+00 -2.291156897311488194e-01 -2.415747007242234345e-01 -2.418525323882513844e-01 -1.883492205908254835e-01 -1.910528262414205036e-01 -2.056628236057842785e-01 -1.931668037188347953e-01 -1.972834887803715798e-01 -1.987852902011812695e-01
4.500000000000000000e+00 -1.086449230456482673e-01 -1.897341191834592544e-01 -2.249194466576785456e-01 -2.434434438558997493e-01 -2.484502657742182763e-01 -2.528391461818514929e-01 -2.462517318370765207e-01 -2.433766685174903188e-01 -2.420172677147242601e-01
4.600000000000000533e+00 -3.544947094224690787e-01 -2.262588898012403149e-01 -2.645195594369683656e-01 -2.747588760014388898e-01 -2.751943619475037961e-01 -3.059469019453139871e-01 -2.924992031101151246e-01 -2.910356078310600281e-01 -2.879317442502667967e-01
4.700000000000000178e+00 -3.846062171783091177e-01 -3.763435083395280656e-01 -2.615397172001069359e-01 -3.355687103357692935e-01 -3.274266738964560219e-01 -3.314482009753431657e-01 -3.338613211460781383e-01 -3.338223555831543732e-01 -3.349535887801023404e-01
4.800000000000000711e+00 -3.500415429613738527e-01 -3.862109292152552942e-01 -4.184527069975916280e-01 -3.723826031008176107e-01 -3.941446926451391830e-01 -3.811421647724933526e-01 -3.874376017800529870e-01 -3.805980204819496837e-01 -3.818014523571607310e-01
4.900000000000000355e+00 -5.391540943268782193e-01 -3.562884539827512742e-01 -3.891585855891304124e-01 -4.081935909850734068e-01 -4.174356042781235399e-01 -4.270054716879579382e-01 -4.286852242585931227e-01 -4.283268884124915576e-01 -4.297792089035074592e-01
5.000000000000000000e+00 -6.749621768603482064e-01 -4.881077683957437685e-01 -4.742716197331565131e-01 -4.840749103159697753e-01 -4.870855978788521390e-01 -4.790632844045422667e-01 -4.771361841633368628e-01 -4.778373294265217952e-01 -4.761949014039837946e-01
5.100000000000000533e+00 -6.069851923240844327e-01 -5.826518810018780359e-01 -4.958901824665227775e-01 -5.405166810722603632e-01 -5.128024396348208613e-01 -5.185945447593942603e-01 -5.180827666087912675e-01 -5.218597772757463948e-01 -5.234013274932973747e-01
5.200000000000000178e+00 -5.808930117011177341e-01 -6.577389028096273238e-01 -5.629560179705290768e-01 -5.579761444186142061e-01 -5.591348104971340938e-01 -5.710817637944956005e-01 -5.654551202750816019e-01 -5.698404104115045721e-01 -5.671792371671715571e-01
5.300000000000000711e+00 -5.755206785793876012e-01 -6.603169235862551556e-01 -6.400145504453298440e-01 -6.004936305304658939e-01 -6.234844856365462373e-01 -6.153795741690006871e-01 -6.144761437975878593e-01 -6.123092624181168953e-01 -6.137806455596666044e-01
5.400000000000000355e+00 -6.489661860760851386e-01 -6.195271178058160411e-01 -6.045564228741578949e-01 -6.606977296133750288e-01 -6.586013173454369207e-01 -6.658466692237999807e-01 -6.653755938278193005e-01 -6.579926497108128380e-01 -6.597443333053997216e-01
5.500000000000000000e+00 -7.866777539231010197e-01 -6.182069204649632832e-01 -6.564040155437709245e-01 -7.036279219069678792e-01 -6.968360301593838901e-01 -7.008289090235769736e-01 -7.066005651466618076e-01 -7.017102165178208395e-01 -7.003162673849750997e-01
5.600000000000000533e+00 -7.897290038482338570e-01 -7.949291547491206256e-01 -7.828344285642769851e-01 -7.358299838931464665e-01 -7.384471239615997273e-01 -7.477450063582808948e-01 -7.420530647133314339e-01 -7.425837107779881263e-01 -7.409487196829134259e-01
5.700000000000000178e+00 -8.220771076150084067e-01 -7.081141523367933122e-01 -7.778248435366124092e-01 -7.683202683293622881e-01 -7.679816244177041229e-01 -7.787780214126808209e-01 -7.802001508909608418e-01 -7.824222265285883937e-01 -7.816163376014295672e-01
5.800000000000000711e+00 -7.859166610074265202e-01 -8.423480685637754206e-01 -8.634916384051318783e-01 -8.175380186337271038e-01 -8.229169656338535255e-01 -8.168956403817595469e-01 -8.131326057610412938e-01 -8.166952634059276850e-01 -8.169495519956787577e-01
5.900000000000000355e+00 -8.508648487292261864e-01 -9.010619833882721474e-01 -8.418209883015517203e-01 -8.545039330859250937e-01 -8.491232545832961831e-01 -8.527964858662615555e-01 -8.526104162623227012e-01 -8.533481247228769107e-01 -8.534428499482711317e-01
6.000000000000000000e+00 -7.293443431872643767e-01 -9.671978522379715004e-01 -8.846269149124256215e-01 -8.869595182953220469e-01 -8.900457275803298485e-01 -8.729839518082037619e-01 -8.885158704064645141e-01 -8.823517262657568638e-01 -8.839287773445058116e-01
6.100000000000000533e+00 -9.736009824869119589e-01 -8.283543010748416480e-01 -9.651358649899144382e-01 -9.211061724388587280e-01 -9.152699980593045348e-01 -9.174538292136565909e-01 -9.157171869484778126e-01 -9.132952849701605480e-01 -9.139187168713007736e-01
6.200000000000000178e+00 -9.339220585699778976e-01 -8.190712351662952084e-01 -9.370809882833501803e-01 -9.817379606040401718e-01 -9.408864670397771857e-01 -9.518923787240083367e-01 -9.359873200095436552e-01 -9.412160333778777366e-01 -9.423076525297651163e-01
6.300000000000000711e+00 -7.925680418497915714e-01 -9.794734853789686113e-01 -9.677453640896953591e-01 -9.466796509914167101e-01 -9.573233288616240788e-01 -9.688449388809280416e-01 -9.661973440161968352e-01 -9.661547370596583750e-01 -9.649104198173384939e-01
6.400000000000000355e+00 -9.921498549801709421e-01 -1.063662498190497185e+00 -9.709046467694508742e-01 -9.683309763788134905e-01 -9.921726240428782040e-01 -9.834442191336860706e-01 -9.893387194883267455e-01 -9.865997162766507733e-01 -9.876193403883037902e-01
6.500000000000000000e+00 -1.022758830619101555e+00 -9.765213916079081846e-01 -9.807802273335475274e-01 -9.892635817843206114e-01 -1.008240919431264038e+00 -1.006735381435311272e+00 -1.008579132739977346e+00 -1.003591200125145022e+00 -1.005569868383632048e+00
6.600000000000000533e+00 -8.831786185066977657e-01 -1.092750447763796151e+00 -1.041415555019311379e+00 -1.045975174690447096e+00 -1.017753478877651663e+00 -1.027732032284860653e+00 -1.014395022595977913e+00 -1.020230501420205549e+00 -1.019096048271900701e+00
6.700000000000000178e+00 -1.030256154386058665e+00 -9.736654874327385079e-01 -1.036196988085249293e+00 -1.062216146109768333e+00 -1.028514892554087679e+00 -1.033206102966025774e+00 -1.034703413142769923e+00 -1.029556477339369724e+00 -1.033220664303761138e+00
6.800000000000000711e+00 -9.831883510237220403e-01 -1.075609857795273294e+00 -1.063340670243495101e+00 -1.070668652741820326e+00 -1.042494329587525748e+00 -1.049952364880493150e+00 -1.036625416100314778e+00 -1.040060359642298149e+00 -1.041303675255487393e+00
6.900000000000000355e+00 -1.058311175079786004e+00 -1.048342619216124039e+00 -1.020681852595186845e+00 -1.042134374148185438e+00 -1.038633023091584784e+00 -1.034213238577165850e+00 -1.048875828400537502e+00 -1.048431852921208218e+00 -1.047218737857951165e+00
7.000000000000000000e+00 -1.115232773604862171e+00 -1.087952600344043841e+00 -1.038596227825925089e+00 -1.069963583936984763e+00 -1.058597186395110024e+00 -1.056493038327496858e+00 -1.053274881275224617e+00 -1.050753577796804228e+00 -1.049956349910392550e+00
7.100000000000000533e+00 -1.042190685445613330e+00 -1.058410455749233758e+00 -1.056586512131774125e+00 -1.083510289768950585e+00 -1.062677279219223614e+00 -1.059318203252193502e+00 -1.044107869410973777e+00 -1.050313777310528884e+00 -1.051455705303876442e+00
7.200000000000000178e+00 -1.188573738296655469e+00 -1.044840662147880739e+00 -1.068321996157880482e+00 -1.064704206299994960e+00 -1.063483997112723900e+00 -1.046963629131792084e+00 -1.050585584186606969e+00 -1.048962800840703702e+00 -1.051054649564864718e+00
7.300000000000000711e+00 -1.135947748590127482e+00 -1.045721659914473411e+00 -1.020908629624301067e+00 -1.044666842876364354e+00 -1.046996256057217023e+00 -1.048605412142957993e+00 -1.041450779550876504e+00 -1.046153518152586281e+00 -1.045687250415457070e+00
7.400000000000000355e+00 -8.647549340660589667e-01 -1.029962592667832411e+00 -1.013861271358589944e+00 -1.022090299989842910e+00 -1.027715814787317328e+00 -1.036952149669768009e+00 -1.039820240294182963e+00 -1.040619337299256264e+00 -1.039999466828454233e+00
7.500000000000000000e+00 -1.098465795880861462e+00 -1.038030981452631174e+00 -1.080564303227988798e+00 -1.032643528903692598e+00 -1.027863856482092997e+00 -1.022831922368350188e+00 -1.024585160523604710e+00 -1.029111282234119074e+00 -1.030803554476267703e+00
7.600000000000000533e+00 -9.753430854571704112e-01 -9.969103679802906459e-01 -9.806993149829184020e-01 -9.904910610295669660e-01 -1.020255448250777963e+00 -1.016295548508389546e+00 -1.013601049788985131e+00 -1.017426757114420655e+00 -1.019541677954005854e+00
7.700000000000000178e+00 -1.126386899093655636e+00 -1.111807576954440879e+00 -1.026132113108986443e+00 -9.935988774351022235e-01 -9.982417413499314884e-01 -1.012892902900993652e+00 -1.000205014081394284e+00 -1.006816727904929820e+00 -1.005102381712020598e+00
7.800000000000000711e+00 -9.132482603317140235e-01 -1.069476117265231618e+00 -1.007074462375799895e+00 -9.884908931427414114e-01 -9.786114472517279950e-01 -9.900685030663166630e-01 -9.897914426075042904e-01 -9.939382591671391820e-01 -9.915707241899914814e-01
7.900000000000000355e+00 -8.844612413713687227e-01 -9.610445386158109615e-01 -9.648874884251454898e-01 -1.000478079029431866e+00 -9.808533171895941205e-01 -9.759799606980222864e-01 -9.741913082821020975e-01 -9.774517659790686874e-01 -9.736499966804301742e-01
8.000000000000000000e+00 -8.637186372188039307e-01 -9.649010991161001138e-01 -9.409365749273306267e-01 -9.626347097671670294e-01 -9.632787996493057392e-01 -9.482496164364323521e-01 -9.582480814703232541e-01 -9.588030498704870341e-01 -9.582350859680145438e-01
8.099999999999999645e+00 -8.499037126825699229e-01 -9.373060247516460386e-01 -9.410796268977245083e-01 -9.782409271178564847e-01 -9.418682223779545337e-01 -9.489891999740568407e-01 -9.429169271391861784e-01 -9.431581927707702873e-01 -9.417696933768575640e-01
8.200000000000001066e+00 -1.082920825031649104e+00 -9.259723488156490490e-01 -8.860179138630982498e-01 -9.274921444832161521e-01 -9.086575688636019388e-01 -9.261344512673450602e-01 -9.252428900638495213e-01 -9.233678870809697292e-01 -9.239048734717962841e-01
8.300000000000000711e+00 -8.563765471858340028e-01 -9.355643275588296781e-01 -8.925539613449509080e-01 -9.069684778303060968e-01 -8.954702856316990589e-01 -9.065821439971220030e-01 -9.071059556999667706e-01 -9.043392388377224922e-01 -9.036825717622629650e-01
8.400000000000000355e+00 -9.911623042453574506e-01 -9.886081879102488479e-01 -8.524060929520003160e-01 -8.676990958789757569e-01 -8.901817636358333452e-01 -8.889136597412121699e-01 -8.825897068019356029e-01 -8.848318083999467953e-01 -8.846914169191677502e-01
8.500000000000000000e+00 -9.708414889207351850e-01 -8.802116738410556973e-01 -8.842191148453872884e-01 -8.837816930910120661e-01 -8.657661081163939842e-01 -8.709455648286679175e-01 -8.682899501267477005e-01 -8.701084151685190005e-01 -8.683300884955617027e-01
8.599999999999999645e+00 -9.785846189010607432e-01 -9.323870662699708101e-01 -9.027928661786362996e-01 -8.623920670561449064e-01 -8.462991839078519707e-01 -8.531217805590807224e-01 -8.524625714710459823e-01 -8.522018534419824043e-01 -8.526186644244448942e-01
8.700000000000001066e+00 -9.894075465297538230e-01 -8.468678761683569034e-01 -8.597922316338806326e-01 -8.321479898312773571e-01 -8.654797876263257139e-01 -8.404467308278382731e-01 -8.340442388953610564e-01 -8.355722573241245454e-01 -8.353843740232116399e-01
8.800000000000000711e+00 -7.561777254443341478e-01 -9.684199254978864690e-01 -8.188103320510815575e-01 -8.053757228505783461e-01 -8.362989793183064346e-01 -8.183646757790432602e-01 -8.222746721450265861e-01 -8.194191117960454296e-01 -8.183470180828483764e-01
8.900000000000000355e+00 -8.227356441029313183e-01 -8.418244356906293691e-01 -7.798601380168249664e-01 -8.125884303708781342e-01 -7.961685690810216265e-01 -8.076526994599273479e-01 -8.102727967250391572e-01 -8.077082188057663759e-01 -8.047072149345784187e-01
9.000000000000000000e+00 -8.101818273714085361e-01 -8.356640603802094613e-01 -7.547355595846019227e-01 -7.775263779111827311e-01 -7.952688797707505586e-01 -7.965017854295920463e-01 -7.916446822103149206e-01 -7.943184059288752596e-01 -7.933967010797090547e-01
9.099999999999999645e+00 -6.599772546274608187e-01 -7.876255583649504066e-01 -8.454030499133203813e-01 -7.895735371892969034e-01 -7.750709776951307806e-01 -7.882049511169587630e-01 -7.786503788755637645e-01 -7.822179381732082826e-01 -7.818697032868254793e-01
9.200000000000001066e+00 -7.570751750359067112e-01 -8.670605161591228294e-01 -7.633597947530306183e-01 -7.647062614920623336e-01 -7.732996029713149477e-01 -7.774009927485674432e-01 -7.718305657359382232e-01 -7.753538621408938569e-01 -7.726087215528875118e-01
9.300000000000000711e+00 -6.650068360889634933e-01 -7.425744775126834618e-01 -7.831614383528010537e-01 -7.716958337548956992e-01 -7.675250401838834557e-01 -7.634980621224328745e-01 -7.642131738863431334e-01 -7.646451993976843831e-01 -7.651540857763037273e-01
9.400000000000000355e+00 -6.756004526992236414e-01 -7.101826983761985179e-01 -7.766755208955686829e-01 -7.501208068834150922e-01 -7.573993039843150976e-01 -7.563140481089762890e-01 -7.539022396571340989e-01 -7.617808270674328863e-01 -7.615265722204299648e-01
9.500000000000000000e+00 -7.472442853518592720e-01 -7.535509144767448264e-01 -7.214590759153760580e-01 -7.708446577116003784e-01 -7.822678206764133169e-01 -7.547675917998954986e-01 -7.569408046804119161e-01 -7.572498588072632542e-01 -7.585030962189244219e-01
9.600000000000001421e+00 -7.733105705246006156e-01 -7.870303794853328316e-01 -7.534040705211459965e-01 -7.521009103426802289e-01 -7.452991908204088523e-01 -7.516202210476451429e-01 -7.589615085462161348e-01 -7.576552333023685026e-01 -7.578922647526472600e-01
9.700000000000001066e+00 -8.891458305669343032e-01 -7.586087122628523138e-01 -7.812225774633683173e-01 -7.605609114217788402e-01 -7.444799975613690668e-01 -7.503328880372700516e-01 -7.629967043351461031e-01 -7.569627718858842336e-01 -7.601318260331195731e-01
9.800000000000000711e+00 -7.766421476066525109e-01 -8.208065589801413209e-01 -7.731339187912099620e-01 -7.388197048274210976e-01 -7.644620025799160334e-01 -7.690966143984745429e-01 -7.651117634029068748e-01 -7.645613206368571113e-01 -7.643227341173502998e-01
9.900000000000000355e+00 -8.596469430194002559e-01 -7.208302545491394042e-01 -7.534162927259474563e-01 -7.585465172684338064e-01 -7.801044573404658511e-01 -7.672385152269293185e-01 -7.772545992085090338e-01 -7.729207859254015878e-01 -7.726269612559923949e-01
1.000000000000000000e+01 -8.595571880335699522e-01 -8.252394572184601484e-01 -7.697899494352582472e-01 -7.965834482932174776e-01 -7.750417246509102576e-01 -7.789168993479790304e-01 -7.820134313748443589e-01 -7.839449676545542367e-01 -7.834336551918509306e-01
